route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
6,8,8_9161859,"KOWALE",1,804871,22,141,804871
6,8,8_9161861,"KOWALE",1,804871,22,141,804871
6,8,8_9161863,"KOWALE",1,804871,22,141,804871
6,8,8_9162700,"KOWALE",1,804871,16,141,804871
6,8,8_9162704,"KOWALE",1,804871,17,141,804871
6,8,8_9162706,"KOWALE",1,804871,17,141,804871
6,8,8_9162708,"KOWALE",1,804871,17,141,804871
6,8,8_9162710,"KOWALE",1,804871,17,141,804871
6,8,8_9162727,"KOWALE",1,804871,18,141,804871
6,8,8_9162789,"KOWALE",1,804871,6,141,804871
6,8,8_9162791,"KOWALE",1,804871,6,141,804871
6,8,8_9162793,"KOWALE",1,804871,6,141,804871
6,8,8_9162795,"KOWALE",1,804871,6,141,804871
6,8,8_9162797,"KOWALE",1,804871,6,141,804871
6,8,8_9162799,"KOWALE",1,804871,6,141,804871
6,8,8_9164159,"KOWALE",1,804871,1,141,804871
6,8,8_9164161,"KOWALE",1,804871,1,141,804871
6,8,8_9164163,"KOWALE",1,804871,1,141,804871
6,8,8_9164166,"KOWALE",1,804871,2,137,804871
6,8,8_9164168,"KOWALE",1,804871,2,137,804871
6,8,8_9164170,"KOWALE",1,804871,2,137,804871
6,8,8_9164172,"KOWALE",1,804871,2,137,804871
6,8,8_9164176,"KOWALE",1,804871,2,137,804871
6,8,8_9164178,"KOWALE",1,804871,2,137,804871
6,8,8_9164180,"KOWALE",1,804871,2,137,804871
6,8,8_9164184,"KOWALE",1,804871,3,137,804871
6,8,8_9164186,"KOWALE",1,804871,3,137,804871
6,8,8_9164188,"KOWALE",1,804871,3,137,804871
6,8,8_9164190,"KOWALE",1,804871,3,137,804871
6,8,8_9164202,"KOWALE",1,804871,3,137,804871
6,8,8_9164206,"KOWALE",1,804871,5,93,804871
6,8,8_9164208,"KOWALE",1,804871,5,93,804871
6,8,8_9164210,"KOWALE",1,804871,5,93,804871
6,8,8_9164214,"KOWALE",1,804871,5,93,804871
6,8,8_9164216,"KOWALE",1,804871,5,93,804871
6,8,8_9164218,"KOWALE",1,804871,5,93,804871
6,8,8_9164227,"KOWALE",1,804871,6,141,804871
6,8,8_9164229,"KOWALE",1,804871,6,141,804871
6,8,8_9164231,"KOWALE",1,804871,6,141,804871
6,8,8_9164233,"KOWALE",1,804871,6,141,804871
6,8,8_9164250,"KOWALE",1,804871,7,141,804871
6,8,8_9164252,"KOWALE",1,804871,7,141,804871
6,8,8_9164254,"KOWALE",1,804871,7,141,804871
6,8,8_9164258,"KOWALE",1,804871,7,141,804871
6,8,8_9164260,"KOWALE",1,804871,7,141,804871
6,8,8_9164262,"KOWALE",1,804871,7,141,804871
6,8,8_9164264,"KOWALE",1,804871,7,141,804871
6,8,8_9164266,"KOWALE",1,804871,7,141,804871
6,8,8_9164271,"KOWALE",1,804871,8,137,804871
6,8,8_9164273,"KOWALE",1,804871,8,137,804871
6,8,8_9164275,"KOWALE",1,804871,8,137,804871
6,8,8_9164279,"KOWALE",1,804871,8,137,804871
6,8,8_9164281,"KOWALE",1,804871,8,137,804871
6,8,8_9164283,"KOWALE",1,804871,8,137,804871
6,8,8_9164285,"KOWALE",1,804871,8,137,804871
6,8,8_9164287,"KOWALE",1,804871,8,137,804871
6,8,8_9164292,"KOWALE",1,804871,9,141,804871
6,8,8_9164294,"KOWALE",1,804871,9,141,804871
6,8,8_9164296,"KOWALE",1,804871,9,141,804871
6,8,8_9164300,"KOWALE",1,804871,10,141,804871
6,8,8_9164302,"KOWALE",1,804871,10,141,804871
6,8,8_9164304,"KOWALE",1,804871,10,141,804871
6,8,8_9164382,"KOWALE",1,804871,4,137,804871
6,8,8_9164738,"KOWALE",1,804871,5,92,804871
6,8,8_9164740,"KOWALE",1,804871,5,92,804871
6,8,8_9164742,"KOWALE",1,804871,5,92,804871
6,8,8_9164744,"KOWALE",1,804871,5,92,804871
6,8,8_9164290,"KOWALE",1,809389,9,141,809389
6,8,8_9164298,"KOWALE",1,809389,10,141,809389
6,8,8_9164746,"Zajezdnia GAJ",1,809513,5,92,809513
6,8,8_9161864,"Zajezdnia OŁBIN",0,809854,22,141,809854
6,8,8_9162701,"Zajezdnia OŁBIN",0,809854,16,141,809854
6,8,8_9162800,"Zajezdnia OŁBIN",0,809854,6,141,809854
6,8,8_9164164,"Zajezdnia OŁBIN",0,809854,1,141,809854
6,8,8_9164297,"Zajezdnia OŁBIN",0,809854,9,141,809854
6,8,8_9164157,"KOWALE",1,810544,1,141,810544
6,8,8_9164225,"KOWALE",1,810544,6,141,810544
6,8,8_9164248,"KOWALE",1,810544,7,141,810544
6,8,8_9161658,"KRZYKI",0,811008,7,141,811008
6,8,8_9161660,"KRZYKI",0,811008,7,141,811008
6,8,8_9161662,"KRZYKI",0,811008,7,141,811008
6,8,8_9161664,"KRZYKI",0,811008,7,141,811008
6,8,8_9161676,"KRZYKI",0,811008,8,137,811008
6,8,8_9161854,"KRZYKI",0,811008,22,141,811008
6,8,8_9161856,"KRZYKI",0,811008,22,141,811008
6,8,8_9161858,"KRZYKI",0,811008,22,141,811008
6,8,8_9161860,"KRZYKI",0,811008,22,141,811008
6,8,8_9161862,"KRZYKI",0,811008,22,141,811008
6,8,8_9162705,"KRZYKI",0,811008,17,141,811008
6,8,8_9162707,"KRZYKI",0,811008,17,141,811008
6,8,8_9162709,"KRZYKI",0,811008,17,141,811008
6,8,8_9162711,"KRZYKI",0,811008,17,141,811008
6,8,8_9162728,"KRZYKI",0,811008,18,141,811008
6,8,8_9162790,"KRZYKI",0,811008,6,141,811008
6,8,8_9162792,"KRZYKI",0,811008,6,141,811008
6,8,8_9162794,"KRZYKI",0,811008,6,141,811008
6,8,8_9162796,"KRZYKI",0,811008,6,141,811008
6,8,8_9162798,"KRZYKI",0,811008,6,141,811008
6,8,8_9164158,"KRZYKI",0,811008,1,141,811008
6,8,8_9164160,"KRZYKI",0,811008,1,141,811008
6,8,8_9164162,"KRZYKI",0,811008,1,141,811008
6,8,8_9164167,"KRZYKI",0,811008,2,137,811008
6,8,8_9164169,"KRZYKI",0,811008,2,137,811008
6,8,8_9164171,"KRZYKI",0,811008,2,137,811008
6,8,8_9164173,"KRZYKI",0,811008,2,137,811008
6,8,8_9164177,"KRZYKI",0,811008,2,137,811008
6,8,8_9164179,"KRZYKI",0,811008,2,137,811008
6,8,8_9164181,"KRZYKI",0,811008,2,137,811008
6,8,8_9164185,"KRZYKI",0,811008,3,137,811008
6,8,8_9164187,"KRZYKI",0,811008,3,137,811008
6,8,8_9164189,"KRZYKI",0,811008,3,137,811008
6,8,8_9164191,"KRZYKI",0,811008,3,137,811008
6,8,8_9164203,"KRZYKI",0,811008,3,137,811008
6,8,8_9164207,"KRZYKI",0,811008,5,93,811008
6,8,8_9164209,"KRZYKI",0,811008,5,93,811008
6,8,8_9164211,"KRZYKI",0,811008,5,93,811008
6,8,8_9164215,"KRZYKI",0,811008,5,93,811008
6,8,8_9164217,"KRZYKI",0,811008,5,93,811008
6,8,8_9164219,"KRZYKI",0,811008,5,93,811008
6,8,8_9164226,"KRZYKI",0,811008,6,141,811008
6,8,8_9164228,"KRZYKI",0,811008,6,141,811008
6,8,8_9164230,"KRZYKI",0,811008,6,141,811008
6,8,8_9164232,"KRZYKI",0,811008,6,141,811008
6,8,8_9164234,"KRZYKI",0,811008,6,141,811008
6,8,8_9164249,"KRZYKI",0,811008,7,141,811008
6,8,8_9164251,"KRZYKI",0,811008,7,141,811008
6,8,8_9164253,"KRZYKI",0,811008,7,141,811008
6,8,8_9164255,"KRZYKI",0,811008,7,141,811008
6,8,8_9164259,"KRZYKI",0,811008,7,141,811008
6,8,8_9164261,"KRZYKI",0,811008,7,141,811008
6,8,8_9164263,"KRZYKI",0,811008,7,141,811008
6,8,8_9164265,"KRZYKI",0,811008,7,141,811008
6,8,8_9164267,"KRZYKI",0,811008,7,141,811008
6,8,8_9164272,"KRZYKI",0,811008,8,137,811008
6,8,8_9164274,"KRZYKI",0,811008,8,137,811008
6,8,8_9164276,"KRZYKI",0,811008,8,137,811008
6,8,8_9164280,"KRZYKI",0,811008,8,137,811008
6,8,8_9164282,"KRZYKI",0,811008,8,137,811008
6,8,8_9164284,"KRZYKI",0,811008,8,137,811008
6,8,8_9164286,"KRZYKI",0,811008,8,137,811008
6,8,8_9164288,"KRZYKI",0,811008,8,137,811008
6,8,8_9164291,"KRZYKI",0,811008,9,141,811008
6,8,8_9164293,"KRZYKI",0,811008,9,141,811008
6,8,8_9164295,"KRZYKI",0,811008,9,141,811008
6,8,8_9164299,"KRZYKI",0,811008,10,141,811008
6,8,8_9164301,"KRZYKI",0,811008,10,141,811008
6,8,8_9164303,"KRZYKI",0,811008,10,141,811008
6,8,8_9164305,"KRZYKI",0,811008,10,141,811008
6,8,8_9164383,"KRZYKI",0,811008,4,137,811008
6,8,8_9164739,"KRZYKI",0,811008,5,92,811008
6,8,8_9164741,"KRZYKI",0,811008,5,92,811008
6,8,8_9164743,"KRZYKI",0,811008,5,92,811008
6,8,8_9164745,"KRZYKI",0,811008,5,92,811008
6,32,32_9188000,"KOWALE",1,804871,14,137,804871
6,32,32_9188200,"KOWALE",1,804871,1,141,804871
6,32,32_9188210,"KOWALE",1,804871,2,141,804871
6,32,32_9188216,"KOWALE",1,804871,2,141,804871
6,32,32_9188222,"KOWALE",1,804871,2,141,804871
6,32,32_9188233,"KOWALE",1,804871,3,137,804871
6,32,32_9188239,"KOWALE",1,804871,3,137,804871
6,32,32_9188245,"KOWALE",1,804871,3,137,804871
6,32,32_9188255,"KOWALE",1,804871,4,92,804871
6,32,32_9188261,"KOWALE",1,804871,4,92,804871
6,32,32_9188267,"KOWALE",1,804871,4,92,804871
6,32,32_9188283,"KOWALE",1,804871,5,137,804871
6,32,32_9188289,"KOWALE",1,804871,5,137,804871
6,32,32_9188301,"KOWALE",1,804871,7,92,804871
6,32,32_9188307,"KOWALE",1,804871,7,92,804871
6,32,32_9188313,"KOWALE",1,804871,7,92,804871
6,32,32_9188323,"KOWALE",1,804871,8,137,804871
6,32,32_9188329,"KOWALE",1,804871,8,137,804871
6,32,32_9188335,"KOWALE",1,804871,8,137,804871
6,32,32_9188347,"KOWALE",1,804871,9,137,804871
6,32,32_9188353,"KOWALE",1,804871,9,137,804871
6,32,32_9188359,"KOWALE",1,804871,9,137,804871
6,32,32_9188369,"KOWALE",1,804871,10,137,804871
6,32,32_9188375,"KOWALE",1,804871,10,137,804871
6,32,32_9188381,"KOWALE",1,804871,10,137,804871
6,32,32_9188385,"KOWALE",1,804871,11,137,804871
6,32,32_9188391,"KOWALE",1,804871,11,137,804871
6,32,32_9188397,"KOWALE",1,804871,11,137,804871
6,32,32_9188403,"KOWALE",1,804871,11,137,804871
6,32,32_9188415,"KOWALE",1,804871,20,141,804871
6,32,32_9188460,"KOWALE",1,804871,12,92,804871
6,32,32_9188466,"KOWALE",1,804871,12,92,804871
6,32,32_9188484,"KOWALE",1,804871,13,141,804871
6,32,32_9189186,"KOWALE",1,804871,1,141,804871
6,32,32_9187953,"KOWALE",1,809389,21,141,809389
6,32,32_9187954,"KRZYKI",0,811335,21,141,811335
6,32,32_9188195,"KRZYKI",0,811335,1,141,811335
6,32,32_9188201,"KRZYKI",0,811335,1,141,811335
6,32,32_9188211,"KRZYKI",0,811335,2,141,811335
6,32,32_9188217,"KRZYKI",0,811335,2,141,811335
6,32,32_9188223,"KRZYKI",0,811335,2,141,811335
6,32,32_9188234,"KRZYKI",0,811335,3,137,811335
6,32,32_9188240,"KRZYKI",0,811335,3,137,811335
6,32,32_9188246,"KRZYKI",0,811335,3,137,811335
6,32,32_9188256,"KRZYKI",0,811335,4,92,811335
6,32,32_9188262,"KRZYKI",0,811335,4,92,811335
6,32,32_9188268,"KRZYKI",0,811335,4,92,811335
6,32,32_9188278,"KRZYKI",0,811335,5,137,811335
6,32,32_9188284,"KRZYKI",0,811335,5,137,811335
6,32,32_9188290,"KRZYKI",0,811335,5,137,811335
6,32,32_9188302,"KRZYKI",0,811335,7,92,811335
6,32,32_9188308,"KRZYKI",0,811335,7,92,811335
6,32,32_9188314,"KRZYKI",0,811335,7,92,811335
6,32,32_9188324,"KRZYKI",0,811335,8,137,811335
6,32,32_9188330,"KRZYKI",0,811335,8,137,811335
6,32,32_9188336,"KRZYKI",0,811335,8,137,811335
6,32,32_9188348,"KRZYKI",0,811335,9,137,811335
6,32,32_9188354,"KRZYKI",0,811335,9,137,811335
6,32,32_9188360,"KRZYKI",0,811335,9,137,811335
6,32,32_9188370,"KRZYKI",0,811335,10,137,811335
6,32,32_9188376,"KRZYKI",0,811335,10,137,811335
6,32,32_9188382,"KRZYKI",0,811335,10,137,811335
6,32,32_9188386,"KRZYKI",0,811335,11,137,811335
6,32,32_9188392,"KRZYKI",0,811335,11,137,811335
6,32,32_9188398,"KRZYKI",0,811335,11,137,811335
6,32,32_9188416,"KRZYKI",0,811335,20,141,811335
6,32,32_9188461,"KRZYKI",0,811335,12,92,811335
6,32,32_9189187,"KRZYKI",0,811335,1,141,811335
7,3,3_9152805,"Zajezdnia BOREK",0,805563,6,137,805563
7,3,3_9153021,"Zajezdnia BOREK",0,805563,11,93,805563
7,3,3_9153426,"Zajezdnia BOREK",0,805563,35,137,805563
7,3,3_9153465,"Zajezdnia BOREK",0,805563,37,137,805563
7,3,3_9151931,"POŚWIĘTNE",0,809286,20,141,809286
7,3,3_9151945,"POŚWIĘTNE",0,809286,20,141,809286
7,3,3_9151952,"POŚWIĘTNE",0,809286,21,141,809286
7,3,3_9151966,"POŚWIĘTNE",0,809286,21,141,809286
7,3,3_9151973,"POŚWIĘTNE",0,809286,22,92,809286
7,3,3_9151987,"POŚWIĘTNE",0,809286,22,92,809286
7,3,3_9151993,"POŚWIĘTNE",0,809286,23,93,809286
7,3,3_9152007,"POŚWIĘTNE",0,809286,23,93,809286
7,3,3_9152013,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152015,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152017,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152019,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152021,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152023,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152025,"POŚWIĘTNE",0,809286,24,93,809286
7,3,3_9152033,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9152035,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9152037,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9152039,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9152041,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9152043,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9152045,"POŚWIĘTNE",0,809286,25,141,809286
7,3,3_9153001,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153005,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153007,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153009,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153011,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153013,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153015,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153019,"POŚWIĘTNE",0,809286,11,93,809286
7,3,3_9153028,"POŚWIĘTNE",0,809286,12,92,809286
7,3,3_9153030,"POŚWIĘTNE",0,809286,12,92,809286
7,3,3_9153032,"POŚWIĘTNE",0,809286,12,92,809286
7,3,3_9153034,"POŚWIĘTNE",0,809286,12,92,809286
7,3,3_9153036,"POŚWIĘTNE",0,809286,12,92,809286
7,3,3_9153040,"POŚWIĘTNE",0,809286,12,92,809286
7,3,3_9153053,"POŚWIĘTNE",0,809286,13,141,809286
7,3,3_9153055,"POŚWIĘTNE",0,809286,13,141,809286
7,3,3_9153057,"POŚWIĘTNE",0,809286,13,141,809286
7,3,3_9153059,"POŚWIĘTNE",0,809286,13,141,809286
7,3,3_9153063,"POŚWIĘTNE",0,809286,13,141,809286
7,3,3_9153066,"POŚWIĘTNE",0,809286,14,137,809286
7,3,3_9153082,"POŚWIĘTNE",0,809286,14,137,809286
7,3,3_9153089,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153091,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153093,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153095,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153097,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153099,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153103,"POŚWIĘTNE",0,809286,15,141,809286
7,3,3_9153121,"POŚWIĘTNE",0,809286,16,141,809286
7,3,3_9153244,"POŚWIĘTNE",0,809286,27,141,809286
7,3,3_9153248,"POŚWIĘTNE",0,809286,27,141,809286
7,3,3_9153388,"POŚWIĘTNE",0,809286,34,93,809286
7,3,3_9153392,"POŚWIĘTNE",0,809286,34,93,809286
7,3,3_9153394,"POŚWIĘTNE",0,809286,34,93,809286
7,3,3_9153180,"POŚWIĘTNE",0,809452,24,137,809452
7,3,3_9153042,"Zajezdnia GAJ",0,809455,12,92,809455
7,3,3_9153695,"Zajezdnia GAJ",0,809455,4,92,809455
7,3,3_9153085,"POŚWIĘTNE",0,809456,15,141,809456
7,3,3_9153105,"POŚWIĘTNE",0,809456,16,141,809456
7,3,3_9153000,"KLECINA",1,809827,11,93,809827
7,3,3_9153065,"KLECINA",1,809827,14,137,809827
7,3,3_9153387,"KLECINA",1,809827,34,93,809827
7,3,3_9152030,"KLECINA",1,810381,25,141,810381
7,3,3_9153243,"KLECINA",1,810381,27,141,810381
7,3,3_9151817,"KLECINA",1,810399,3,141,810399
7,3,3_9151932,"KLECINA",1,810399,20,141,810399
7,3,3_9151953,"KLECINA",1,810399,21,141,810399
7,3,3_9151974,"KLECINA",1,810399,22,92,810399
7,3,3_9151994,"KLECINA",1,810399,23,93,810399
7,3,3_9152014,"KLECINA",1,810399,24,93,810399
7,3,3_9152016,"KLECINA",1,810399,24,93,810399
7,3,3_9152018,"KLECINA",1,810399,24,93,810399
7,3,3_9152020,"KLECINA",1,810399,24,93,810399
7,3,3_9152022,"KLECINA",1,810399,24,93,810399
7,3,3_9152024,"KLECINA",1,810399,24,93,810399
7,3,3_9152026,"KLECINA",1,810399,24,93,810399
7,3,3_9152034,"KLECINA",1,810399,25,141,810399
7,3,3_9152036,"KLECINA",1,810399,25,141,810399
7,3,3_9152038,"KLECINA",1,810399,25,141,810399
7,3,3_9152040,"KLECINA",1,810399,25,141,810399
7,3,3_9152042,"KLECINA",1,810399,25,141,810399
7,3,3_9152044,"KLECINA",1,810399,25,141,810399
7,3,3_9152046,"KLECINA",1,810399,25,141,810399
7,3,3_9152804,"KLECINA",1,810399,6,137,810399
7,3,3_9153002,"KLECINA",1,810399,11,93,810399
7,3,3_9153006,"KLECINA",1,810399,11,93,810399
7,3,3_9153008,"KLECINA",1,810399,11,93,810399
7,3,3_9153010,"KLECINA",1,810399,11,93,810399
7,3,3_9153012,"KLECINA",1,810399,11,93,810399
7,3,3_9153014,"KLECINA",1,810399,11,93,810399
7,3,3_9153016,"KLECINA",1,810399,11,93,810399
7,3,3_9153020,"KLECINA",1,810399,11,93,810399
7,3,3_9153027,"KLECINA",1,810399,12,92,810399
7,3,3_9153029,"KLECINA",1,810399,12,92,810399
7,3,3_9153031,"KLECINA",1,810399,12,92,810399
7,3,3_9153033,"KLECINA",1,810399,12,92,810399
7,3,3_9153035,"KLECINA",1,810399,12,92,810399
7,3,3_9153037,"KLECINA",1,810399,12,92,810399
7,3,3_9153041,"KLECINA",1,810399,12,92,810399
7,3,3_9153052,"KLECINA",1,810399,13,141,810399
7,3,3_9153054,"KLECINA",1,810399,13,141,810399
7,3,3_9153056,"KLECINA",1,810399,13,141,810399
7,3,3_9153058,"KLECINA",1,810399,13,141,810399
7,3,3_9153060,"KLECINA",1,810399,13,141,810399
7,3,3_9153067,"KLECINA",1,810399,14,137,810399
7,3,3_9153086,"KLECINA",1,810399,15,141,810399
7,3,3_9153090,"KLECINA",1,810399,15,141,810399
7,3,3_9153092,"KLECINA",1,810399,15,141,810399
7,3,3_9153094,"KLECINA",1,810399,15,141,810399
7,3,3_9153096,"KLECINA",1,810399,15,141,810399
7,3,3_9153098,"KLECINA",1,810399,15,141,810399
7,3,3_9153100,"KLECINA",1,810399,15,141,810399
7,3,3_9153106,"KLECINA",1,810399,16,141,810399
7,3,3_9153245,"KLECINA",1,810399,27,141,810399
7,3,3_9153389,"KLECINA",1,810399,34,93,810399
7,3,3_9153393,"KLECINA",1,810399,34,93,810399
7,3,3_9153425,"KLECINA",1,810399,35,137,810399
7,3,3_9153464,"KLECINA",1,810399,37,137,810399
7,3,3_9153694,"KLECINA",1,810399,4,92,810399
7,3,3_9153746,"KLECINA",1,810399,6,92,810399
7,3,3_9153064,"Zajezdnia OŁBIN",1,810552,13,141,810552
7,3,3_9153104,"Zajezdnia OŁBIN",1,810552,15,141,810552
7,4,4_9154781,"Zajezdnia BOREK",0,805563,6,137,805563
7,4,4_9154997,"Zajezdnia BOREK",0,805563,11,93,805563
7,4,4_9155400,"Zajezdnia BOREK",0,805563,35,137,805563
7,4,4_9155439,"Zajezdnia BOREK",0,805563,37,137,805563
7,4,4_9153920,"POŚWIĘTNE",0,809286,20,141,809286
7,4,4_9153934,"POŚWIĘTNE",0,809286,20,141,809286
7,4,4_9153941,"POŚWIĘTNE",0,809286,21,141,809286
7,4,4_9153955,"POŚWIĘTNE",0,809286,21,141,809286
7,4,4_9153962,"POŚWIĘTNE",0,809286,22,92,809286
7,4,4_9153976,"POŚWIĘTNE",0,809286,22,92,809286
7,4,4_9153982,"POŚWIĘTNE",0,809286,23,93,809286
7,4,4_9153996,"POŚWIĘTNE",0,809286,23,93,809286
7,4,4_9154002,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154004,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154006,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154008,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154010,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154012,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154014,"POŚWIĘTNE",0,809286,24,93,809286
7,4,4_9154022,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154024,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154026,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154028,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154030,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154032,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154034,"POŚWIĘTNE",0,809286,25,141,809286
7,4,4_9154977,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154981,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154983,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154985,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154987,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154989,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154991,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9154995,"POŚWIĘTNE",0,809286,11,93,809286
7,4,4_9155004,"POŚWIĘTNE",0,809286,12,92,809286
7,4,4_9155006,"POŚWIĘTNE",0,809286,12,92,809286
7,4,4_9155008,"POŚWIĘTNE",0,809286,12,92,809286
7,4,4_9155010,"POŚWIĘTNE",0,809286,12,92,809286
7,4,4_9155012,"POŚWIĘTNE",0,809286,12,92,809286
7,4,4_9155016,"POŚWIĘTNE",0,809286,12,92,809286
7,4,4_9155027,"POŚWIĘTNE",0,809286,13,141,809286
7,4,4_9155029,"POŚWIĘTNE",0,809286,13,141,809286
7,4,4_9155031,"POŚWIĘTNE",0,809286,13,141,809286
7,4,4_9155033,"POŚWIĘTNE",0,809286,13,141,809286
7,4,4_9155037,"POŚWIĘTNE",0,809286,13,141,809286
7,4,4_9155040,"POŚWIĘTNE",0,809286,14,137,809286
7,4,4_9155056,"POŚWIĘTNE",0,809286,14,137,809286
7,4,4_9155063,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155065,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155067,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155069,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155071,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155073,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155077,"POŚWIĘTNE",0,809286,15,141,809286
7,4,4_9155095,"POŚWIĘTNE",0,809286,16,141,809286
7,4,4_9155218,"POŚWIĘTNE",0,809286,27,141,809286
7,4,4_9155222,"POŚWIĘTNE",0,809286,27,141,809286
7,4,4_9155362,"POŚWIĘTNE",0,809286,34,93,809286
7,4,4_9155366,"POŚWIĘTNE",0,809286,34,93,809286
7,4,4_9155368,"POŚWIĘTNE",0,809286,34,93,809286
7,4,4_9155154,"POŚWIĘTNE",0,809452,24,137,809452
7,4,4_9155018,"Zajezdnia GAJ",0,809455,12,92,809455
7,4,4_9155669,"Zajezdnia GAJ",0,809455,4,92,809455
7,4,4_9155059,"POŚWIĘTNE",0,809456,15,141,809456
7,4,4_9155079,"POŚWIĘTNE",0,809456,16,141,809456
7,4,4_9154976,"KLECINA",1,809827,11,93,809827
7,4,4_9155039,"KLECINA",1,809827,14,137,809827
7,4,4_9155361,"KLECINA",1,809827,34,93,809827
7,4,4_9154019,"KLECINA",1,810381,25,141,810381
7,4,4_9155217,"KLECINA",1,810381,27,141,810381
7,4,4_9153813,"KLECINA",1,810399,3,141,810399
7,4,4_9153921,"KLECINA",1,810399,20,141,810399
7,4,4_9153942,"KLECINA",1,810399,21,141,810399
7,4,4_9153963,"KLECINA",1,810399,22,92,810399
7,4,4_9153983,"KLECINA",1,810399,23,93,810399
7,4,4_9154003,"KLECINA",1,810399,24,93,810399
7,4,4_9154005,"KLECINA",1,810399,24,93,810399
7,4,4_9154007,"KLECINA",1,810399,24,93,810399
7,4,4_9154009,"KLECINA",1,810399,24,93,810399
7,4,4_9154011,"KLECINA",1,810399,24,93,810399
7,4,4_9154013,"KLECINA",1,810399,24,93,810399
7,4,4_9154015,"KLECINA",1,810399,24,93,810399
7,4,4_9154023,"KLECINA",1,810399,25,141,810399
7,4,4_9154025,"KLECINA",1,810399,25,141,810399
7,4,4_9154027,"KLECINA",1,810399,25,141,810399
7,4,4_9154029,"KLECINA",1,810399,25,141,810399
7,4,4_9154031,"KLECINA",1,810399,25,141,810399
7,4,4_9154033,"KLECINA",1,810399,25,141,810399
7,4,4_9154035,"KLECINA",1,810399,25,141,810399
7,4,4_9154780,"KLECINA",1,810399,6,137,810399
7,4,4_9154978,"KLECINA",1,810399,11,93,810399
7,4,4_9154982,"KLECINA",1,810399,11,93,810399
7,4,4_9154984,"KLECINA",1,810399,11,93,810399
7,4,4_9154986,"KLECINA",1,810399,11,93,810399
7,4,4_9154988,"KLECINA",1,810399,11,93,810399
7,4,4_9154990,"KLECINA",1,810399,11,93,810399
7,4,4_9154992,"KLECINA",1,810399,11,93,810399
7,4,4_9154996,"KLECINA",1,810399,11,93,810399
7,4,4_9155003,"KLECINA",1,810399,12,92,810399
7,4,4_9155005,"KLECINA",1,810399,12,92,810399
7,4,4_9155007,"KLECINA",1,810399,12,92,810399
7,4,4_9155009,"KLECINA",1,810399,12,92,810399
7,4,4_9155011,"KLECINA",1,810399,12,92,810399
